symbol,name,sector,industry,revenue,ebitda,ebitda_margin_pct,total_debt,market_cap,insider_holding_pct,revenue_growth_pct,return_on_equity_pct,return_on_capital_employed_pct,promoter_pledge_pct,net_income,as_of_date,status,financial_currency,currency_flag,total_assets,retained_earnings,working_capital,current_ratio,quick_ratio,debt_to_equity,return_on_assets,beta,peg_ratio,enterprise_value,total_cash,operating_cash_flow,free_cash_flow,price_to_book,trailing_pe,data_pull_date,ebit,total_liabilities,net_income_fy0,net_income_fy1,operating_cash_flow_fy0,operating_cash_flow_fy1,total_assets_fy0,total_assets_fy1,long_term_debt_fy0,long_term_debt_fy1,current_assets_fy0,current_assets_fy1,current_liabilities_fy0,current_liabilities_fy1,total_revenue_fy0,total_revenue_fy1,cost_of_revenue_fy0,cost_of_revenue_fy1,shares_outstanding_fy0,shares_outstanding_fy1,market_cap_as_of,negative_revenue_flag
AVADHSUGAR,Avadh Sugar & Energy Limited,Consumer Defensive,Confectioners,26935181312.0,2266469888.0,8.415,14071809024.0,10769909960.0,71.489,-1.2,5.15,10.3495,0.0,573052992.0,2026-07-21,ok,INR,OK,28802027000.0,7262122000.0,2137493000.0,1.163,0.048,125.143,0.03598,-0.044,,24690540544.0,19057000.0,1575702016.0,-464761376.0,0.9830643,19.280727,2026-07-21,1625311000.0,17557422000.0,573053000.0,879351000.0,1575702000.0,1539600000.0,28802027000.0,28798850000.0,3268034000.0,2964812000.0,15235346000.0,15412185000.0,13097853000.0,13765344000.0,26898763000.0,26277343000.0,21477479000.0,20557406000.0,20018420.0,20018420.0,2026-07-23,False
AVG,AVG Logistics Limited,Industrials,Integrated Freight & Logistics,5574090752.0,563105024.0,10.102,2196476928.0,3853863656.0,53.356,5.1,10.145,16.1355,66.71,262662000.0,2026-07-21,ok,INR,OK,5483736000.0,,1382606000.0,1.972,1.714,81.0,0.04828,-0.618,,5231163392.0,77738000.0,490420000.0,-744202624.0,1.1202778,11.96026,2026-07-21,655337000.0,2772043000.0,261721000.0,213271000.0,490420000.0,85497000.0,5483736000.0,4990272000.0,887135000.0,304484000.0,2804888000.0,2476054000.0,1422282000.0,1431743000.0,5574091000.0,5515177000.0,710621000.0,663027000.0,15515008.0,15515008.0,2026-07-23,False
BAFNAPH,Bafna Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1506173952.0,159476000.0,10.588,374332992.0,5748489405.0,90.224,8.1,12.268,12.3635,0.0,110998000.0,2026-07-21,ok,INR,OK,1755324000.0,,324625000.0,1.568,0.804,38.932,0.03756,0.078,,5781190144.0,20245000.0,153708000.0,-199710128.0,5.7573147,49.803837,2026-07-21,146313000.0,793829000.0,110998000.0,41525000.0,153708000.0,221359000.0,1755324000.0,1530791000.0,177822000.0,140285000.0,896521000.0,847276000.0,571896000.0,518517000.0,1506174000.0,1458570000.0,1024839000.0,1030610000.0,23656335.0,23656335.0,2026-07-23,False
BALAXI,Balaxi Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2701734912.0,85282000.0,3.157,576489024.0,1344302646.05999,,-7.3,0.589,3.3457,0.0,14169000.0,2026-07-21,ok,INR,OK,3370295000.0,,1892711000.0,4.045,2.424,23.145,0.012309999,0.696,,1725580288.0,145588000.0,-44998000.0,-634658752.0,0.5273988,90.692314,2026-07-21,91965000.0,879532000.0,14169000.0,250702000.0,-44998000.0,-350034000.0,3370295000.0,3103424000.0,223534000.0,212447000.0,2514287000.0,2427658000.0,621576000.0,545321000.0,2701735000.0,2925612000.0,1508753000.0,1657009000.0,55207500.0,55207500.0,2026-07-23,False
BANKA,Banka BioLoo Limited,Industrials,Pollution & Treatment Controls,570924032.0,51971000.0,9.103,408032992.0,955734046.5929108,,19.1,1.06,5.8985,0.0,3931000.0,2026-07-21,ok,INR,OK,1007101000.0,,248047000.0,1.581,0.941,95.839,0.01638,1.081,,1315502208.0,110079000.0,10526000.0,-97101752.0,2.4961543,278.90625,2026-07-21,34235000.0,581351000.0,3931000.0,-89087000.0,10526000.0,8685000.0,1007101000.0,821551000.0,130316000.0,116709000.0,674749000.0,532416000.0,426702000.0,378943000.0,570924000.0,541735000.0,140192000.0,159577000.0,,10874207.0,2026-07-23,False
BASML,Bannari Amman Spinning Mills Ltd,Consumer Cyclical,Textile Manufacturing,8703240192.0,854676992.0,9.82,3969395968.0,2185849636.737585,49.586,-2.1,3.375,10.6969,52.47,149942000.0,2026-07-21,ok,INR,OK,9841612000.0,645577000.0,247521000.0,1.061,0.528,83.809,0.03667,0.54,,6052790784.0,28128000.0,1168342016.0,123777376.0,0.4615177,14.244792,2026-07-21,618780000.0,5105380000.0,137488000.0,71909000.0,1168342000.0,225719000.0,9841612000.0,9992415000.0,864436000.0,1428611000.0,4304493000.0,4866321000.0,4056972000.0,4311801000.0,8577989000.0,8718710000.0,6677845000.0,6972002000.0,79921375.0,67714047.0,2026-07-23,False
BGRENERGY,BGR Energy Systems Limited,Industrials,Engineering & Construction,2996900096.0,-4554899968.0,-151.987,45345599488.0,21107256300.0,52.454,-61.5,,-27.2567,58.82,-12881399808.0,2026-07-21,ok,INR,OK,43107900000.0,,11060700000.0,1.426,0.054,,-0.0647,0.787,,65262358528.0,492900000.0,-229500000.0,-4548649984.0,-0.7185271,,2026-07-21,-4664500000.0,72142100000.0,-12881400000.0,-9724000000.0,-229500000.0,-18574300000.0,43107900000.0,47010800000.0,45003100000.0,4331800000.0,37055400000.0,42319700000.0,25994700000.0,57588500000.0,2996900000.0,4524800000.0,6067700000.0,6200100000.0,72161560.0,72161560.0,2026-07-23,False
BHAGERIA,Bhageria Industries Limited,Basic Materials,Specialty Chemicals,8739649536.0,911745984.0,10.432,1092310016.0,9956110128.493652,72.645,48.1,7.739,9.0626,0.0,460811008.0,2026-07-21,ok,INR,OK,8604932000.0,4277297000.0,1695723000.0,2.189,1.647,18.402,0.045939997,0.636,,9662388224.0,627009024.0,985094976.0,-226243632.0,1.5548929,20.148674,2026-07-21,650543000.0,2669002000.0,460811000.0,404044000.0,985095000.0,494862000.0,8604932000.0,7327647000.0,758447000.0,29713000.0,3122316000.0,3466965000.0,1426593000.0,1291345000.0,8654031000.0,5921964000.0,6468081000.0,3600456000.0,43644180.0,43644180.0,2026-07-23,False
BHAGYANGR,Bhagyanagar India Limited,Basic Materials,Copper,23778283520.0,1061374016.0,4.464,2589148928.0,12638025000.0,73.333,61.8,21.582,33.7928,9.02,501715008.0,2026-07-21,ok,INR,OK,6347859000.0,,2207284000.0,1.672,0.614,100.527,0.10684,1.218,1.82,14814885888.0,10124000.0,589976000.0,63863500.0,4.7048016,24.155514,2026-07-21,1034783000.0,3772295000.0,501715000.0,140181000.0,589976000.0,-1435295000.0,6347859000.0,5206458000.0,432068000.0,793727000.0,5493001000.0,4383992000.0,3285717000.0,2196149000.0,23778283000.0,16256051000.0,21707085000.0,15071348000.0,31995000.0,31995000.0,2026-07-23,False
BHANDARI,Bhandari Hosiery Exports Limited,Consumer Cyclical,Apparel Manufacturing,2807141120.0,280304000.0,9.985,1060243968.0,965573687.4531999,31.89,1.0,4.617,10.033,0.0,77683000.0,2026-07-21,ok,INR,OK,3176860000.0,,1390336000.0,2.292,1.027,57.828,0.04442,0.474,,1783501952.0,191452000.0,-73787000.0,-85353128.0,0.5023144,13.318182,2026-07-21,210798000.0,1343430000.0,77683000.0,77132000.0,-73787000.0,-254184000.0,3176860000.0,2755706000.0,177760000.0,207053000.0,2466155000.0,1995431000.0,1075819000.0,924486000.0,2803373000.0,2785545000.0,1976483000.0,1986300000.0,332956433.0,275687988.0,2026-07-23,False
BHARATGEAR,Bharat Gears Limited,Consumer Cyclical,Auto Parts,7841747968.0,522656992.0,6.665,728931008.0,1828787384.370041,56.51,20.3,13.524,18.9197,0.0,165040992.0,2026-07-21,ok,INR,OK,4007832000.0,,493139000.0,1.234,0.577,55.563,0.04851,0.395,,2469596928.0,77384000.0,294460992.0,45833624.0,1.4242073,11.31907,2026-07-21,360229000.0,2695941000.0,165041000.0,31881000.0,294461000.0,489735000.0,4007832000.0,3644076000.0,172173000.0,333844000.0,2596987000.0,2124921000.0,2103848000.0,1748868000.0,7841748000.0,6475319000.0,4136249000.0,3431115000.0,15355058.0,15355058.0,2026-07-23,False
BILVYAPAR,BIL Vyapar Limited,Basic Materials,Specialty Chemicals,17369000.0,,0.0,1747490048.0,127346668.70521307,54.712,,,,0.0,-334000.0,2026-07-21,ok,INR,OK,252414000.0,,-1862769000.0,0.119,0.04,,-0.054580003,-0.151,,1794549248.0,85615000.0,62399000.0,58452624.0,-0.0692088,,2026-07-21,-334000.0,2115182000.0,-334000.0,68278000.0,62399000.0,-14012000.0,252414000.0,153033000.0,0.0,0.0,252414000.0,153033000.0,2115183000.0,2015468000.0,0.0,0.0,0.0,0.0,31366175.0,31366175.0,2026-07-23,False
BIRLACABLE,Birla Cable Limited,Technology,Communication Equipment,7711139840.0,482841984.0,6.262,1325712000.0,5823000183.105469,68.719,37.0,6.329,9.6934,6.28,169028992.0,2026-07-21,ok,INR,OK,4644500000.0,1701897000.0,1639451000.0,2.192,1.538,47.195,0.046690002,0.635,,6732459008.0,6453000.0,-207088992.0,-302132128.0,1.9804771,32.93783,2026-07-21,316838000.0,1835468000.0,169029000.0,48914000.0,-207089000.0,1122626000.0,4644500000.0,4160566000.0,348352000.0,378735000.0,3015344000.0,2432798000.0,1375893000.0,1118274000.0,7348360000.0,6277944000.0,6294372000.0,5372311000.0,30000000.0,30000000.0,2026-07-23,False
BLACKROSE,Black Rose Industries Limited,,,3230139904.0,326084992.0,10.095,14361000.0,,79.699,25.5,13.96,,,224960992.0,2026-07-21,ok,INR,OK,,,,4.658,3.033,0.848,0.08509,0.479,,4662045696.0,300497984.0,451227008.0,396890752.0,2.9483328,,2026-07-21,,,,,,,,,,,,,,,,,,,,,2026-07-23,False
BLISSGVS,Bliss GVS Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9271128064.0,1582950016.0,17.074,217503008.0,49987788826.0,57.514,29.8,11.596,15.3794,0.0,1291292032.0,2026-07-21,ok,INR,OK,14924133000.0,10857385000.0,7107947000.0,4.018,3.035,1.766,0.05866,1.133,,49784086528.0,1886350976.0,1387177984.0,949587648.0,4.146787,38.90183,2026-07-21,1932991000.0,2606540000.0,1291292000.0,842993000.0,1387178000.0,1059129000.0,14924133000.0,13012859000.0,0.0,198457000.0,9463364000.0,8238304000.0,2355417000.0,1721640000.0,9206389000.0,8017955000.0,4250645000.0,4136882000.0,105788972.0,105370272.0,2026-07-23,False
BLUECOAST,Blue Coast Hotels Limited,Consumer Cyclical,Lodging,20382000.0,3437000.0,16.863,184736000.0,497302414.3985863,93.362,2045.6,,,0.0,-20931000.0,2026-07-21,ok,INR,OK,69173000.0,,-176635000.0,0.115,0.105,,0.00664,0.366,,555171584.0,18071000.0,37189000.0,-10558625.0,-1.7759737,,2026-07-21,-546000.0,285760000.0,-20931000.0,799960000.0,37189000.0,-5216000.0,69173000.0,79067000.0,82768000.0,107257000.0,22934000.0,28973000.0,199569000.0,159666000.0,20382000.0,0.0,7879000.0,7182000.0,17192457.0,14640457.0,2026-07-23,False
BNAGROCHEM,BN Agrochem Limited,,,8732785664.0,221056992.0,2.531,506488992.0,,77.208,22.0,8.01,,,343672000.0,2026-07-21,ok,INR,OK,,,,48.97,17.536,10.853,0.022449998,0.879,,27260506112.0,139247008.0,240424992.0,-2961752832.0,5.8320503,,2026-07-21,,,,,,,,,,,,,,,,,,,,,2026-07-23,False
BODALCHEM,Bodal Chemicals Limited,Basic Materials,Specialty Chemicals,20122419200.0,1681880064.0,8.358,8131859968.0,8391652705.034294,61.916,30.4,4.228,8.3547,0.0,478280000.0,2026-07-21,ok,INR,OK,23557740000.0,,1728390000.0,1.227,0.606,70.251,0.02616,0.2,,16154009600.0,212870000.0,1759730048.0,402902496.0,0.711423,17.236843,2026-07-21,1331930000.0,11982300000.0,478280000.0,185020000.0,1759730000.0,1137820000.0,23557740000.0,23529040000.0,3401670000.0,4064820000.0,9343940000.0,8979590000.0,7615550000.0,7669130000.0,20122420000.0,17484290000.0,11101010000.0,8859260000.0,125944065.0,125944065.0,2026-07-23,False
BROOKS,Brooks Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,857384000.0,70597000.0,8.234,85171000.0,1967744256.2963867,55.881,-13.3,22.272,20.1162,0.0,245835008.0,2026-07-21,ok,INR,OK,1481739000.0,,156011000.0,1.715,1.099,6.944,0.025150001,1.104,,1993975296.0,75489000.0,92934000.0,37143624.0,1.584565,7.947305,2026-07-21,254188000.0,255168000.0,245835000.0,-99670000.0,92934000.0,26263000.0,1481739000.0,1236942000.0,11906000.0,1305000.0,374153000.0,338768000.0,218142000.0,228441000.0,857384000.0,825568000.0,510219000.0,540730000.0,29457248.0,29457248.0,2026-07-23,False
BSHSL,Bombay Super Hybrid Seeds Limited,Basic Materials,Agricultural Inputs,3440844032.0,356276000.0,10.354,1082681984.0,9334170735.756836,,44.7,22.619,26.0729,0.0,266566000.0,2026-07-21,ok,INR,OK,2539001000.0,,1229405000.0,2.022,0.084,82.638,0.08922,0.641,,10186827776.0,7083000.0,-158011008.0,-251894096.0,6.9544654,34.153545,2026-07-21,348274000.0,1228852000.0,266566000.0,264050000.0,-158011000.0,-311208000.0,2539001000.0,2217777730.0,16704000.0,3422089.0,2432635000.0,2124373712.0,1203230000.0,1160187719.0,3440844000.0,3587553000.0,2797753000.0,2999260000.0,104937280.0,104937280.0,2026-07-23,False
BTTL,Bhilwara Technical Textiles Limited,Consumer Cyclical,Textile Manufacturing,269099008.0,-2056000.0,-0.764,0.0,2889478597.5,82.587,414.5,-6.722,-6.4687,,-112200000.0,2026-07-21,ok,INR,OK,1623731000.0,,198997000.0,17.012,15.126,,-0.00077,-0.616,,2753793024.0,125118000.0,-17806000.0,-46471000.0,1.7236127,,2026-07-21,-104230000.0,12428000.0,-112200000.0,72987000.0,-17806000.0,-2008000.0,1623731000.0,1732762000.0,0.0,0.0,211425000.0,154483000.0,12428000.0,4049000.0,269099000.0,81950000.0,209282000.0,48541000.0,58373305.0,58373305.0,2026-07-23,False
BYKE,The Byke Hospitality Limited,Consumer Cyclical,Lodging,1066849984.0,472708992.0,44.309,1051886976.0,1759198524.771881,51.634,3.9,2.94,5.9836,0.0,67045000.0,2026-07-21,ok,INR,OK,3440619000.0,,478211000.0,2.523,0.959,45.444,0.03227,0.519,,2723504128.0,54654000.0,217120000.0,110229376.0,0.73582,25.398438,2026-07-21,187090000.0,1125918000.0,67045000.0,45946000.0,217120000.0,95860000.0,3440619000.0,3233965000.0,17402000.0,19533000.0,792116000.0,809293000.0,313905000.0,218437000.0,1066850000.0,966405000.0,324296000.0,309988000.0,52279300.0,52279300.0,2026-07-23,False
CALSOFT,California Software Company Limited,Technology,Software - Application,247404992.0,201544496.0,81.463,,1341676847.971344,42.792,328.8,,34.7039,0.0,146270000.0,2026-07-21,ok,INR,OK,495783000.0,,391450000.0,,,3.905,,,,,,,,3.4496706,13.389535,2026-07-21,143237000.0,83043000.0,106263000.0,7194000.0,-26104000.0,-20780000.0,495783000.0,273916000.0,,,474493000.0,250017000.0,83043000.0,28608000.0,196576000.0,54464000.0,38476000.0,24355000.0,61828424.0,61828424.0,2026-07-23,False
CAPTRUST,Capital Trust Limited,Financial Services,Credit Services,180944992.0,,0.0,401153984.0,538620262.1775265,69.554,-35.0,-63.528,-25.1704,0.0,-468247008.0,2026-07-21,ok,INR,OK,1116263000.0,,388965000.0,4.647,4.511,65.243,-0.29708,0.439,,827438784.0,48949000.0,277897984.0,,0.811035,,2026-07-21,-279648000.0,501397000.0,-468247000.0,11109000.0,277898000.0,-193530000.0,1116263000.0,2036092000.0,401154000.0,1015008000.0,394208000.0,1069920000.0,5243000.0,953181000.0,295837000.0,851858000.0,400635000.0,612765000.0,33875489.0,17359232.0,2026-07-23,False
CEREBRAINT,Cerebra Integrated Technologies Limited,Industrials,Waste Management,59542000.0,-685427968.0,0.0,440991008.0,369618764.32137823,27.362,-54.7,-56.467,-86.4041,0.0,-716460032.0,2026-07-21,ok,INR,OK,1887276000.0,,-499922000.0,0.488,0.068,48.431,-0.19272,0.476,,753586560.0,4769000.0,36055000.0,294077376.0,0.36805388,,2026-07-21,-786756000.0,976722000.0,-716460000.0,-472649000.0,36055000.0,42109000.0,1887276000.0,2583457000.0,,,476800000.0,1259014000.0,976722000.0,955651000.0,59542000.0,356150000.0,31644000.0,284082000.0,121186482.0,121186482.0,2026-07-23,False
CHEMBOND,Chembond Material Technologies Limited,Basic Materials,Specialty Chemicals,2648145920.0,184879248.0,6.981,41570000.0,2366898688.0,71.907,25.6,,9.4032,0.0,146267008.0,2026-07-21,ok,INR,OK,2194202000.0,1279213000.0,703913000.0,,,2.49,,0.93,,2220192512.0,300435008.0,,,1.4741896,16.944445,2026-07-21,157988000.0,524790000.0,128907000.0,175624000.0,147915000.0,194789000.0,2194202000.0,2017396000.0,,,1217972000.0,1012885000.0,514059000.0,455008000.0,2493107000.0,1988582000.0,1603917000.0,1270197000.0,13448288.0,13448288.0,2026-07-23,False
CHEMBONDCH,Chembond Chemicals Limited,Basic Materials,Specialty Chemicals,3472517888.0,525164000.0,15.123,0.0,6724144000.0,71.212,32.3,19.914,21.556,0.0,382236000.0,2026-07-21,ok,INR,OK,2536691000.0,1742231000.0,1740613000.0,,,,,,,6312436224.0,426028992.0,,,3.2512963,17.620422,2026-07-21,455374000.0,462463000.0,349610000.0,310423000.0,82870000.0,97867000.0,2536691000.0,2161229000.0,,,2164786000.0,1828628000.0,424173000.0,380444000.0,3252930000.0,2914275000.0,1822509000.0,1612618000.0,26896576.0,26896576.0,2026-07-23,False
CHEMCON,Chemcon Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,2399789056.0,301720992.0,12.573,531368000.0,6484000182.79155,74.467,37.4,4.797,6.9609,0.0,235982000.0,2026-07-21,ok,INR,OK,5679649000.0,,2675177000.0,4.408,3.32,10.998,0.020739999,0.294,,5196905472.0,1964275968.0,415463008.0,1514796544.0,1.3722384,28.071318,2026-07-21,340716000.0,848247000.0,235982000.0,244521000.0,415463000.0,383191000.0,5679649000.0,5539398000.0,788000.0,1863000.0,3460099000.0,3190419000.0,784922000.0,476861000.0,2399789000.0,2074018000.0,1558857000.0,1204520000.0,36630701.0,36630701.0,2026-07-23,False
CHEMFAB,Chemfab Alkalis Limited,Basic Materials,Specialty Chemicals,3110226944.0,272184000.0,8.751,1257550976.0,5311082889.0,75.34,-19.0,-0.907,1.6157,0.0,-34265000.0,2026-07-21,ok,INR,OK,5767339000.0,,138474000.0,1.122,0.339,33.498,-0.00137,-0.058,,6429914112.0,143984000.0,380936992.0,-652825984.0,1.382176,,2026-07-21,74869000.0,2013270000.0,-34265000.0,-69403000.0,380937000.0,399090000.0,5767339000.0,5218225000.0,814300000.0,637950000.0,1271900000.0,1193670000.0,1133426000.0,721986000.0,3110227000.0,3343743000.0,2152766000.0,2184549000.0,14373702.0,14363702.0,2026-07-23,False
CLEDUCATE,CL Educate Limited,Consumer Defensive,Education & Training Services,5481165824.0,479604000.0,8.75,2731027968.0,3253437480.0,64.544,24.0,-8.287,4.7949,0.0,-213514000.0,2026-07-21,ok,INR,OK,8979415000.0,,324504000.0,1.078,0.878,108.961,0.00454,-0.525,,2978548736.0,2837558016.0,790600000.0,2870395392.0,1.2289473,,2026-07-21,232003000.0,6472987000.0,-258495000.0,-112485000.0,790600000.0,163583000.0,8979415000.0,8968709000.0,1720785000.0,1750586000.0,4465403000.0,4683844000.0,4140899000.0,2235761000.0,5481166000.0,3580846000.0,4053530000.0,2683521000.0,54223958.0,54098314.0,2026-07-23,False
COFFEEDAY,Coffee Day Enterprises Limited,Consumer Cyclical,Restaurants,11157399552.0,1355399936.0,12.148,9606599680.0,6483315368.93059,18.92,-14.3,6.887,8.1521,0.0,2030700032.0,2026-07-21,ok,INR,OK,45377300000.0,,24477500000.0,3.525,0.092,208.431,0.0008,0.5,,17319399424.0,144700000.0,1717500032.0,80837504.0,0.27871227,3.2414153,2026-07-21,2909000000.0,13814300000.0,2030700000.0,-580500000.0,1717500000.0,1958800000.0,45377300000.0,49387800000.0,2050100000.0,2005100000.0,34170800000.0,36619800000.0,9693300000.0,15833600000.0,11157500000.0,10778600000.0,7153900000.0,6793200000.0,211251719.0,211251719.0,2026-07-23,False
COMPINFO,Compuage Infocom Limited,Technology,Electronics & Computer Distribution,11961000.0,-69597000.0,0.0,5084149760.0,100415801.4181745,43.705,-69.8,,,0.0,-77423000.0,2026-07-21,ok,INR,OK,6920431000.0,-3901992000.0,-3404666000.0,0.655,0.503,292.783,-0.00828,0.429,,4335927808.0,845998016.0,308584000.0,336508736.0,-0.03272801,,2026-07-21,-77423000.0,9881721000.0,-77423000.0,-3747719000.0,308584000.0,-2006595000.0,6920431000.0,6704514000.0,,,6477055000.0,6240437000.0,9881721000.0,9581443000.0,11961000.0,249307000.0,0.0,581543000.0,85768064.0,85768064.0,2026-07-23,False
CORDSCABLE,Cords Cable Industries Limited,Industrials,Electrical Equipment & Parts,9538998272.0,583044992.0,6.112,1117644032.0,2616582593.095093,53.802,14.4,10.746,22.8227,0.0,206432992.0,2026-07-21,ok,INR,OK,4899973000.0,,1297132000.0,1.508,0.967,55.403,0.06661,0.749,,3522062848.0,278449984.0,434007008.0,249488880.0,1.3370723,13.106423,2026-07-21,534993000.0,2882688000.0,206433000.0,146699000.0,434007000.0,141704000.0,4899973000.0,4205922000.0,233183000.0,250199000.0,3852981000.0,3162523000.0,2555849000.0,2060350000.0,9538998000.0,7945629000.0,7814108000.0,6441523000.0,12927780.0,12927780.0,2026-07-23,False
CPCAP,CP Capital Limited,Financial Services,Credit Services,764928000.0,637451008.0,83.335,772068992.0,1970952405.3389587,73.984,,7.613,9.1961,0.0,425780000.0,2026-07-21,ok,INR,OK,6625232000.0,,4490403000.0,473.624,5.437,13.476,0.05924,-0.358,,2716975104.0,30738000.0,329608000.0,-3004084224.0,0.34709534,4.6688037,2026-07-21,608386000.0,896056000.0,425780000.0,381171000.0,329608000.0,-189466000.0,6625232000.0,6247535000.0,772069000.0,67272000.0,4499904000.0,1679321000.0,9501000.0,695946000.0,585704000.0,598270000.0,69497000.0,49163000.0,18192939.0,18192939.0,2026-07-23,False
CSM,CSM TECHNOLOGIES LIMITED,Technology,Information Technology Services,2287183104.0,479996992.0,20.986,721409024.0,4972510593.41626,,,26.656,22.1991,0.0,235852992.0,2026-07-21,ok,INR,OK,1545454000.0,681403000.0,423264000.0,1.735,1.276,69.943,0.14185001,,,4602273792.0,91295000.0,-55476000.0,-309141760.0,3.8642612,37.582417,2026-07-21,238609000.0,775613000.0,140864000.0,125493000.0,87161000.0,95926000.0,1545454000.0,1244524000.0,213062000.0,164812000.0,893857000.0,673249000.0,470593000.0,388043000.0,1992442000.0,1967105000.0,1509248000.0,1529946000.0,51603472.0,51603472.0,2026-07-23,False
CYBERMEDIA,Cyber Media (India) Limited,Communication Services,Publishing,1032699008.0,54068000.0,5.236,101219000.0,321610883.4995012,68.265,30.4,,38.1286,0.0,39008000.0,2026-07-21,ok,INR,OK,451517000.0,,50190000.0,1.168,1.1,216.303,0.070549995,0.069,,438541472.0,37456000.0,-32987000.0,-72183248.0,-3.2970781,6.4149375,2026-07-21,58479000.0,404722000.0,39008000.0,-97284000.0,-32987000.0,-1748000.0,451517000.0,459888000.0,88867000.0,106895000.0,348334000.0,372273000.0,298144000.0,403408000.0,1032699000.0,867208000.0,783824000.0,695550000.0,20829721.0,16594240.0,2026-07-23,False
CYBERTECH,CyberTech Systems and Software Limited,Technology,Information Technology Services,2371523072.0,187436992.0,7.904,82564000.0,4390685985.0,60.541,1.4,13.231,18.6252,0.0,304296992.0,2026-07-21,ok,INR,OK,2788403000.0,,1752064000.0,4.031,3.478,3.889,0.0327,0.605,,2841892608.0,1663555968.0,117047000.0,-78836000.0,2.111631,14.768206,2026-07-21,411671000.0,665403000.0,304297000.0,349343000.0,117047000.0,377571000.0,2788403000.0,3054763000.0,,,2330171000.0,2594781000.0,578107000.0,509612000.0,2371523000.0,2358969000.0,1925368000.0,1810829000.0,31130593.0,31130593.0,2026-07-23,False
DAICHI,Dai-ichi Karkaria Limited,,,1612999936.0,34600000.0,2.145,130000000.0,,71.872,-42.3,-0.397,,,-7400000.0,2026-07-21,ok,INR,OK,,,,1.794,1.12,7.041,-0.01827,0.475,,2554054400.0,71400000.0,51800000.0,-69025000.0,1.351597,,2026-07-21,,,,,,,,,,,,,,,,,,,,,2026-07-23,False
DAMODARIND,Damodar Industries Limited,Consumer Cyclical,Textile Manufacturing,4300312064.0,409814016.0,9.53,1675416960.0,671039982.2235107,73.555,30.9,3.682,11.6195,31.88,53724000.0,2026-07-21,ok,INR,OK,3421782000.0,873568000.0,585321000.0,1.405,0.266,113.3,0.04324,0.791,,2352500992.0,3276000.0,456212000.0,195686000.0,0.44937447,12.346321,2026-07-21,229765000.0,1943033000.0,53724000.0,54017000.0,456212000.0,374023000.0,3421782000.0,3524041000.0,468101000.0,542117000.0,2029697000.0,2061151000.0,1444376000.0,1503074000.0,4300312000.0,4214354000.0,3388399000.0,3411472000.0,23300000.0,23300000.0,2026-07-23,False
DBEIL,DEEPAK BUILDERS & ENG I L,Industrials,Engineering & Construction,5542811136.0,809952000.0,14.613,1777260032.0,3316557178.692436,26.24,5.3,9.224,13.1155,13.89,396520992.0,2026-07-21,ok,INR,OK,8712585000.0,,4046185000.0,2.501,0.396,39.766,0.05074,,,5353456640.0,28670000.0,-224578000.0,-1093229184.0,0.7793841,8.752941,2026-07-21,794647000.0,4436829000.0,396521000.0,567498000.0,-224578000.0,-1312491000.0,8712585000.0,8319486000.0,397191000.0,510524000.0,6699915000.0,6202985000.0,2653730000.0,2256973000.0,5542811000.0,5817938000.0,4270934000.0,4253768000.0,465808600.0,465808600.0,2026-07-23,False
DBOL,Dhampur Bio Organics Limited,Consumer Defensive,Farm Products,21496600576.0,1335325056.0,6.212,10604600320.0,6809119065.0,69.684,-2.3,,7.7181,0.0,255200000.0,2026-07-21,ok,INR,OK,23221300000.0,2513300000.0,1667900000.0,,,103.294,,0.478,,17654829056.0,87100000.0,,,0.6860963,27.77487,2026-07-21,1011000000.0,12954900000.0,251800000.0,146900000.0,2198600000.0,1295700000.0,23221300000.0,23975300000.0,2069800000.0,2362700000.0,11790200000.0,12290200000.0,10122300000.0,10805100000.0,20737600000.0,18426900000.0,17185600000.0,14863400000.0,65788590.0,66387590.0,2026-07-23,False
DBREALTY,Valor Estate Limited,Real Estate,Real Estate - Development,15932693504.0,696617024.0,4.372,7467542016.0,61400443689.90593,61.853,-86.6,0.598,3.4296,44.72,254766000.0,2026-07-21,ok,INR,OK,63588693000.0,,8724207000.0,1.453,0.188,18.413,0.0053600003,-0.44,,56782401536.0,796734976.0,9387870208.0,6111887872.0,1.2534235,228.82353,2026-07-21,1520982000.0,23033679000.0,254766000.0,-1255886000.0,9387870000.0,5404511000.0,63588693000.0,85473309000.0,2559785000.0,13456230000.0,27963748000.0,34968494000.0,19239541000.0,18636250000.0,15932693000.0,7665784000.0,10841439000.0,9752156000.0,542406761.0,538465491.0,2026-07-23,False
