symbol,name,sector,industry,revenue,ebitda,ebitda_margin_pct,total_debt,market_cap,insider_holding_pct,revenue_growth_pct,return_on_equity_pct,return_on_capital_employed_pct,promoter_pledge_pct,net_income,as_of_date,status,financial_currency,currency_flag,total_assets,retained_earnings,working_capital,current_ratio,quick_ratio,debt_to_equity,return_on_assets,beta,peg_ratio,enterprise_value,total_cash,operating_cash_flow,free_cash_flow,price_to_book,trailing_pe,data_pull_date,ebit,total_liabilities,net_income_fy0,net_income_fy1,operating_cash_flow_fy0,operating_cash_flow_fy1,total_assets_fy0,total_assets_fy1,long_term_debt_fy0,long_term_debt_fy1,current_assets_fy0,current_assets_fy1,current_liabilities_fy0,current_liabilities_fy1,total_revenue_fy0,total_revenue_fy1,cost_of_revenue_fy0,cost_of_revenue_fy1,shares_outstanding_fy0,shares_outstanding_fy1,market_cap_as_of,negative_revenue_flag
JAYKAY,Jaykay Enterprises Limited,Industrials,Specialty Business Services,52963340.0,17997422.0,33.981,0.0,21587264283.623657,65.191,12.6,,30.0353,0.0,15248712.0,2026-07-11,ok,INR,OK,8335469000.0,,1807113000.0,,,,,,,1116685184.0,205867008.0,,,2.063508,9.788041,2026-08-03,2287468000.0,1367753000.0,2325366000.0,70162000.0,403252000.0,-4855000.0,8335469000.0,6070269000.0,257280000.0,29510000.0,2526652000.0,3829082000.0,719539000.0,1064579000.0,2396490000.0,806398000.0,171970000.0,493806000.0,130287066.0,122369130.0,2026-08-03,False
JAYNECOIND,Jayaswal Neco Industries Limited,Basic Materials,Steel,71318200320.0,13275400192.0,18.614,21233299456.0,84214680961.69662,69.195,17.8,17.754,24.1749,99.87,4631099904.0,2026-07-11,ok,INR,OK,59701400000.0,,6681400000.0,,,74.729,,0.781,,101969387520.0,2678599936.0,,,3.0133615,15.17728,2026-08-03,10296700000.0,31287800000.0,4631100000.0,1126800000.0,13674400000.0,13884900000.0,59701400000.0,57414578000.0,13118000000.0,24247314000.0,23790300000.0,20480824000.0,17108900000.0,9303118000.0,71318200000.0,59997300000.0,27893400000.0,26089400000.0,970998244.0,970998244.0,2026-08-03,False
JAYSREETEA,Jay Shree Tea & Industries Limited,Consumer Defensive,Farm Products,9301199872.0,182700000.0,1.964,4324899840.0,2396831504.0,56.367,9.4,-6.148,1.989,0.0,-250600000.0,2026-07-11,ok,INR,OK,9558387000.0,1542718000.0,-1165966000.0,0.763,0.18,105.877,0.00029999999,0.224,,6543123968.0,17760000.0,-456895008.0,50897248.0,0.6070304,,2026-08-03,92200000.0,5597100000.0,-250600000.0,1265100000.0,-456900000.0,-425100000.0,9558400000.0,9903813000.0,389300000.0,679899000.0,3756800000.0,4111195000.0,4922800000.0,4657598000.0,9301200000.0,8581400000.0,4818000000.0,3956700000.0,28877488.0,28877488.0,2026-08-03,False
JBCHEPHARM,J. B. Chemicals & Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,41477918720.0,10906734592.0,26.295,35893000.0,387925889566.6,49.225,-4.8,18.689,21.8796,0.0,7094747136.0,2026-07-11,ok,INR,OK,49686464000.0,33286269000.0,23182107000.0,4.921,3.45,0.086,0.1248,0.015,,374592274432.0,12213473280.0,7039199232.0,5064771072.0,9.3268795,54.221275,2026-08-03,9577770000.0,8094266000.0,7094747000.0,6595818000.0,7039199000.0,9024498000.0,49686464000.0,42737796000.0,,0.0,29093736000.0,19227419000.0,5911629000.0,6323391000.0,40761965000.0,38620423000.0,13243028000.0,13403164000.0,160558706.0,155677208.0,2026-08-03,False
JBMA,JBM Auto Limited,Consumer Cyclical,Auto Parts,60883701760.0,7048999936.0,11.578,30287998976.0,157185918341.38574,83.007,12.3,15.988,22.4912,0.0,2187800064.0,2026-07-11,ok,INR,OK,73695600000.0,,4750600000.0,,,190.282,,0.069,,185608437760.0,1295000064.0,,,13.724677,69.894516,2026-08-03,6285200000.0,57778200000.0,2187800000.0,2019100000.0,-598600000.0,3939200000.0,73695600000.0,58496954000.0,9365500000.0,11985918000.0,50501100000.0,33081803000.0,45750500000.0,30947287000.0,60883700000.0,54723300000.0,41294700000.0,37069200000.0,236494264.0,236494264.0,2026-08-03,False
JETFREIGHT,Jet Freight Logistics Limited,Industrials,Integrated Freight & Logistics,4442987008.0,167228000.0,3.764,742380992.0,1077031784.156067,54.274,11.4,10.071,21.3062,26.16,,2026-07-11,ok,INR,OK,1924530000.0,,303083000.0,1.288,1.058,104.6,0.049990002,-0.067,,1652885632.0,146299008.0,-81410000.0,-170024624.0,1.4855832,15.421768,2026-08-03,185992000.0,1214799000.0,68086000.0,37505000.0,-81410000.0,-25200000.0,1924530000.0,1772741000.0,149308000.0,149196000.0,1354666000.0,1116272000.0,1051583000.0,972656000.0,4442987000.0,4437557000.0,4216293000.0,4243951000.0,46403784.0,46403784.0,2026-08-03,False
JGCHEM,J.G.CHEMICALS LIMITED,Basic Materials,Other Industrial Metals & Mining,9729300480.0,820160000.0,8.43,64480000.0,19941787221.52725,75.215,27.6,13.518,17.0456,0.0,,2026-07-11,ok,INR,OK,5692500000.0,,4532420000.0,18.642,12.911,1.192,0.08997,0.797,,18490511360.0,1603160064.0,435740000.0,-75817504.0,3.8008943,30.207962,2026-08-03,926530000.0,281960000.0,658780000.0,640150000.0,435740000.0,-111970000.0,5692500000.0,4979300000.0,0.0,490000.0,4789330000.0,4440400000.0,256910000.0,223080000.0,9729300000.0,8479440000.0,8058600000.0,6792240000.0,39186063.0,39186063.0,2026-08-03,False
JHS,JHS Svendgaard Laboratories Limited,Consumer Defensive,Household & Personal Products,1051433984.0,60641000.0,5.767,148512992.0,668654125.8856635,50.988,39.2,-1.107,-0.784,0.0,,2026-07-11,ok,INR,OK,2152167000.0,,308171000.0,1.945,1.106,8.503,-0.0043,0.616,,619178880.0,190996000.0,-26577000.0,-79440624.0,0.38230586,,2026-08-03,-14317000.0,405493000.0,-19224000.0,-197443000.0,-26577000.0,-51779000.0,2152167000.0,2011683000.0,55178000.0,6853000.0,634238000.0,538275000.0,326067000.0,247081000.0,1016947000.0,919973000.0,652296000.0,610422000.0,87405767.0,85603966.0,2026-08-03,False
JINDALPHOT,Jindal Photo Limited,Financial Services,Asset Management,8140535.0,-1265263744.0,0.0,,10944147367.605955,82.889,-96.4,,22.4254,0.0,,2026-07-11,ok,INR,OK,12426600000.0,,,,,,,,,,,,,1.0682634,,2026-08-03,-146000000.0,2213900000.0,-227900000.0,2259400000.0,74500000.0,600000.0,12426600000.0,10481323000.0,647800000.0,594300000.0,64000000.0,577522000.0,,194335000.0,104600000.0,4900000.0,2000000.0,1900000.0,10258326.0,10258326.0,2026-08-03,False
JINDALPOLY,Jindal Poly Films Limited,Consumer Cyclical,Packaging & Containers,36136693760.0,960864768.0,2.659,34437070848.0,27327099284.295776,78.269,-72.9,,3.2512,0.0,,2026-07-11,ok,INR,OK,109512974000.0,35093938000.0,47606118000.0,,,84.483,,-0.158,,27272904704.0,34692165632.0,,,0.67047715,,2026-08-03,2844757000.0,68330512000.0,1097881000.0,714967000.0,2215687000.0,1329345000.0,109512974000.0,105593182000.0,31788087000.0,31318889000.0,69619617000.0,65268830000.0,22013499000.0,20488103000.0,52377007000.0,38219310000.0,39789741000.0,30093691000.0,43786413.0,43786413.0,2026-08-03,False
JINDALSAW,Jindal Saw Limited,Basic Materials,Steel,178951651328.0,21572192256.0,12.055,46907392000.0,162051397148.3697,66.26,-8.2,7.964,9.6787,0.0,,2026-07-11,ok,INR,OK,216861949000.0,78072107000.0,37848918000.0,,,38.19,,0.328,,202300178432.0,5426617856.0,,,1.3140491,25.34702,2026-08-03,15000487000.0,94034773000.0,9733523000.0,17383664000.0,17713930000.0,23351640000.0,216861949000.0,207789948000.0,14733131000.0,15490717000.0,99725645000.0,101054136000.0,61876727000.0,69832890000.0,172763777000.0,200396241000.0,113087329000.0,131156135000.0,637621094.0,637072672.0,2026-08-03,False
JINDALSTEL,Jindal Steel Limited,Basic Materials,Steel,532249214976.0,96595296256.0,18.149,226095497216.0,1131955507912.5,63.938,23.0,6.772,7.4482,10.91,,2026-07-11,ok,INR,OK,977617700000.0,,46018500000.0,,,43.613,,0.607,,1295074328576.0,62485598208.0,,,2.2086892,41.42054,2026-08-03,59297900000.0,459208100000.0,33673800000.0,28121300000.0,72042300000.0,108239600000.0,977617700000.0,858393700000.0,195945700000.0,140053800000.0,227498700000.0,175455400000.0,181480200000.0,165151800000.0,534548500000.0,501286600000.0,254948100000.0,235598000000.0,1017488097.0,1011779418.0,2026-08-03,False
JINDRILL,Jindal Drilling & Industries Limited,Energy,Oil & Gas Equipment & Services,9965700096.0,3623365888.0,36.358,931800000.0,17730639073.426758,71.819,7.3,12.358,13.3116,0.0,,2026-07-11,ok,INR,OK,25570100000.0,,2695600000.0,1.579,1.138,5.119,0.04915,-0.356,,15727021056.0,3061199872.0,1781699968.0,1302792192.0,0.97295815,8.4122505,2026-08-03,2783900000.0,7367800000.0,2106000000.0,2159000000.0,1781700000.0,8641200000.0,25570100000.0,28272936000.0,0.0,693252000.0,7352400000.0,9522089000.0,4656800000.0,9618395000.0,9965700000.0,8279500000.0,6521900000.0,5725200000.0,28981104.0,28981104.0,2026-08-03,False
JINDWORLD,Jindal Worldwide Limited,Consumer Cyclical,Textile Manufacturing,22855393280.0,1438022016.0,6.292,5583431168.0,41748346668.0603,92.079,5.7,8.457,14.6409,24.09,,2026-07-11,ok,INR,OK,16591526000.0,,6758395000.0,,,64.866,,,,,,,,4.720794,57.728573,2026-08-03,1342784000.0,7983867000.0,698111000.0,755712000.0,2160140000.0,1671528000.0,16591526000.0,17960874000.0,471775000.0,1585593000.0,14178457000.0,14053966000.0,7420062000.0,8363082000.0,22855394000.0,22880714000.0,18062545000.0,17265489000.0,1002602000.0,1002602000.0,2026-08-03,False
JIOFIN,Jio Financial Services Limited,Financial Services,Asset Management,27019999232.0,,0.0,217989398528.0,1728702396296.6438,50.204,39.4,1.213,1.6259,0.0,,2026-07-11,ok,INR,OK,1634970800000.0,,292726800000.0,,,16.286,,0.564,,1875447775232.0,35982901248.0,,,1.2438751,82.7044,2026-08-03,26567500000.0,296434900000.0,15609000000.0,16125900000.0,-154386400000.0,-100833900000.0,1634970800000.0,1335099400000.0,217683600000.0,19980900000.0,293697900000.0,160529300000.0,971100000.0,24466500000.0,27678500000.0,12486400000.0,3872700000.0,2149200000.0,6353141623.0,6353141623.0,2026-08-03,False
JISLDVREQS,Jain Irrigation Systems Limited,Industrials,Conglomerates,63995199488.0,8089200128.0,12.64,43057598464.0,16848729961.80848,33.443,4.3,-0.68,6.6252,0.0,,2026-07-11,ok,INR,OK,121554400000.0,26864700000.0,8071700000.0,1.163,0.589,71.789,0.03223,0.091,,59411685376.0,1342300032.0,6187700224.0,-1092462464.0,0.28264254,,2026-08-03,4779800000.0,61576200000.0,-246100000.0,335400000.0,6187700000.0,7937700000.0,121554400000.0,114492670000.0,8647700000.0,12823040000.0,57480000000.0,53813380000.0,49408300000.0,41049100000.0,63995200000.0,57793400000.0,36150400000.0,33318700000.0,733510251.0,690719121.0,2026-08-03,False
JISLJALEQS,Jain Irrigation Systems Limited,Industrials,Conglomerates,63995199488.0,8089200128.0,12.64,43057598464.0,23105572906.5,41.644,4.3,-0.68,6.6252,40.77,,2026-07-11,ok,INR,OK,121554400000.0,26864700000.0,8071700000.0,1.163,0.589,71.789,0.03223,0.091,,65165496320.0,1342300032.0,6187700224.0,-1092462464.0,0.39303994,,2026-08-03,4779800000.0,61576200000.0,-246100000.0,335400000.0,6187700000.0,7937700000.0,121554400000.0,114492670000.0,8647700000.0,12823040000.0,57480000000.0,53813380000.0,49408300000.0,41049100000.0,63995200000.0,57793400000.0,36150400000.0,33318700000.0,733510251.0,690719121.0,2026-08-03,False
JITFINFRA,JITF Infralogistics Limited,Industrials,Engineering & Construction,28080228352.0,5584558080.0,19.888,39460335616.0,9038708058.017029,63.025,14.1,,13.7152,0.0,,2026-07-11,ok,INR,OK,50329583000.0,,7998145000.0,1.47,1.013,,0.061490003,0.064,,44479856640.0,4367763968.0,1987581056.0,-2333809664.0,-1.7301342,,2026-08-03,4566720000.0,54767710000.0,-481311000.0,523858000.0,1987581000.0,1850249000.0,50329583000.0,42347363000.0,33595275000.0,31128095000.0,25030851000.0,18362739000.0,17032706000.0,12691598000.0,28080229000.0,22648104000.0,18636524000.0,15447810000.0,25703706.0,25703706.0,2026-08-03,False
JKCEMENT,J.K. Cement Limited,Basic Materials,Building Materials,137368600576.0,23691399168.0,17.247,62055698432.0,429766012062.0,54.296,8.2,15.032,13.2787,0.0,,2026-07-11,ok,INR,OK,184999700000.0,40499300000.0,-3127700000.0,,,87.522,,0.339,0.94,472699863040.0,10534800384.0,,,6.1086617,45.420036,2026-08-03,18624000000.0,114096600000.0,9924900000.0,8611200000.0,18729900000.0,19393900000.0,184999700000.0,166815500000.0,46617900000.0,46003400000.0,41617300000.0,50035200000.0,44745000000.0,39079100000.0,133909700000.0,114934100000.0,30677500000.0,27067000000.0,77268251.0,77268251.0,2026-08-03,False
JKIL,J. Kumar Infraprojects Limited,Industrials,Engineering & Construction,57230282752.0,8232470016.0,14.385,6211883008.0,36951250316.9256,54.677,-2.9,12.137,17.8493,22.67,,2026-07-11,ok,INR,OK,61966343000.0,,14255991000.0,1.621,0.951,18.443,0.06613,0.236,,35527782400.0,6928745984.0,11279165440.0,4546372608.0,1.0832195,9.487681,2026-08-03,6961243000.0,28284258000.0,3865752000.0,3912072000.0,11279165000.0,3760484000.0,61966343000.0,56653447000.0,2831942000.0,1557853000.0,37222227000.0,39717369000.0,22966236000.0,22653598000.0,57230283000.0,56934877000.0,43773385000.0,43592435000.0,75665506.0,75665506.0,2026-08-03,False
JKLAKSHMI,JK Lakshmi Cement Limited,Basic Materials,Building Materials,67626299392.0,10107299840.0,14.946,25857800192.0,70532658662.76978,47.206,0.2,11.098,11.3793,0.0,,2026-07-11,ok,INR,OK,85481100000.0,26575800000.0,5297200000.0,1.294,0.835,66.59,0.05054,0.376,,83662348288.0,12268600320.0,10823499776.0,-3116624896.0,1.8168138,17.128012,2026-08-03,7675100000.0,46649800000.0,4120500000.0,2768300000.0,10823500000.0,7836600000.0,85481100000.0,84445300000.0,19090200000.0,20510900000.0,23330200000.0,19596600000.0,18033000000.0,19849900000.0,67626300000.0,61562400000.0,48012500000.0,44447000000.0,124144426.0,117670066.0,2026-08-03,False
JKPAPER,JK Paper Limited,Basic Materials,Paper & Paper Products,70760300544.0,9240500224.0,13.059,25775200256.0,70442342533.5,57.611,22.4,4.781,7.0507,0.0,2658400000.0,2026-07-11,ok,INR,OK,105382500000.0,,8485200000.0,,,44.544,,0.321,0.3,93413466112.0,5798300160.0,,,1.2676842,22.042856,2026-08-03,5898200000.0,47518300000.0,2658400000.0,4087900000.0,7728400000.0,6433800000.0,105382500000.0,95476100000.0,14324400000.0,12743300000.0,30213600000.0,28618800000.0,21728400000.0,15334000000.0,70760300000.0,66624900000.0,43718100000.0,40738700000.0,181318771.0,169402344.0,2026-08-03,False
JKTYRE,JK Tyre & Industries Limited,Consumer Cyclical,Auto Parts,163266494464.0,20313700352.0,12.442,48815398912.0,118775278532.0,60.658,12.4,14.051,13.9199,0.0,7760900096.0,2026-07-11,ok,INR,OK,159958600000.0,35854300000.0,18684100000.0,1.344,0.69,80.551,0.06406,0.455,,161572339712.0,2480199936.0,14438400000.0,-3627300096.0,1.9516349,15.073475,2026-08-03,14712100000.0,99357000000.0,7760900000.0,5094300000.0,14438400000.0,7157700000.0,159958600000.0,145188700000.0,25279100000.0,20281900000.0,72951700000.0,69534600000.0,54267600000.0,57996600000.0,163266500000.0,146929200000.0,100886100000.0,91759200000.0,288289511.0,274020027.0,2026-08-03,False
JLHL,Jupiter Life Line Hospitals Limited,Healthcare,Medical Care Facilities,14997869568.0,3266089984.0,21.777,5842400256.0,103741842311.3324,67.003,4.2,13.39,13.3427,0.0,1940060032.0,2026-07-11,ok,INR,OK,23831290000.0,7348670000.0,4583250000.0,,,37.837,,0.092,,109113401344.0,5404769792.0,,,1.354559,53.79427,2026-08-03,2877420000.0,8390360000.0,1940060000.0,1932000000.0,2677080000.0,2667390000.0,23831290000.0,19357500000.0,5008970000.0,3217450000.0,6849000000.0,6925370000.0,2265750000.0,1583880000.0,14984950000.0,13013200000.0,3168520000.0,2824160000.0,65566022.0,65566022.0,2026-08-03,False
JMA,Jullundur Motor Agency (Delhi) Limited,Consumer Cyclical,Auto Parts,6082791936.0,332151488.0,5.461,0.0,2028970868.643219,,19.5,,11.3415,0.0,300040992.0,2026-07-11,ok,INR,OK,3528771000.0,,2037365000.0,,,,,-0.026,,1897299712.0,141904992.0,,,0.7885142,6.8155265,2026-08-03,317006000.0,749819000.0,297061000.0,257474000.0,114204000.0,-20061000.0,3528771000.0,3446332000.0,,,2771047000.0,3113679000.0,733682000.0,916639000.0,6218995000.0,5557179000.0,5369397000.0,4791435000.0,22841054.0,22841054.0,2026-08-03,False
JMFINANCIL,JM Financial Limited,Financial Services,Capital Markets,34985701376.0,,0.0,116346298368.0,119093661114.79004,24.588,-0.0,11.127,,0.0,12019699712.0,2026-07-11,ok,INR,OK,265372200000.0,54160700000.0,,2.293,1.68,102.435,0.047059998,0.292,,154807910400.0,85386797056.0,5807300096.0,,1.0848379,9.632669,2026-08-03,,151791400000.0,12019700000.0,8213100000.0,5807300000.0,55686500000.0,265372200000.0,245041000000.0,,,,,,,34976600000.0,27223500000.0,,,956370552.0,955843110.0,2026-08-03,False
JNKINDIA,JNK India Limited,Industrials,Specialty Industrial Machinery,8185529856.0,918990016.0,11.227,907089984.0,23209683258.96881,70.824,76.9,12.089,17.506,0.0,649480000.0,2026-07-11,ok,INR,OK,10615620000.0,,4928530000.0,2.035,1.172,15.97,0.056110002,1.572,,23244310528.0,2130029952.0,-21820000.0,-451649984.0,4.046667,35.57143,2026-08-03,1025000000.0,4935710000.0,648200000.0,302060000.0,-21820000.0,-653740000.0,10615620000.0,7889980000.0,14560000.0,27240000.0,9689020000.0,7290790000.0,4760490000.0,2680360000.0,8185530000.0,4766450000.0,6257100000.0,3525680000.0,55953915.0,55787415.0,2026-08-03,False
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Financial Services,Asset Management,10365700096.0,10361620480.0,99.961,234600000.0,10732679509.0,80.855,504.1,54.803,56.3322,0.0,8575099904.0,2026-07-11,ok,INR,OK,17898900000.0,,-200000.0,0.006,0.006,1.462,0.38566002,-0.871,,10964042752.0,400000.0,59500000.0,6446903808.0,0.67404807,1.2617074,2026-08-03,10082500000.0,1849400000.0,8575100000.0,2958400000.0,59500000.0,12900000.0,17898900000.0,15685091000.0,234600000.0,269600000.0,400000.0,2464000.0,600000.0,32487000.0,113700000.0,6700000.0,1900000.0,1900000.0,10511929.0,10511929.0,2026-08-03,False
JPPOWER,Jaiprakash Power Ventures Limited,Utilities,Utilities - Independent Power Producers,55634599936.0,13715900416.0,24.654,33910800384.0,130763993896.2826,31.495,3.4,3.603,6.7447,72.99,4488600064.0,2026-07-11,ok,INR,OK,179576400000.0,-10383700000.0,26378700000.0,,,26.634,,0.372,,189766369280.0,7549499904.0,,,1.4403071,26.800001,2026-08-03,11063400000.0,52253900000.0,4506300000.0,8135500000.0,13009900000.0,17142800000.0,179576400000.0,177856000000.0,28748700000.0,32421600000.0,41924100000.0,38173900000.0,15545400000.0,15824500000.0,55634400000.0,54621600000.0,36445000000.0,32502300000.0,6853458827.0,6853458827.0,2026-08-03,False
JSFB,Jana Small Finance Bank Limited,Financial Services,Banks - Regional,27757850624.0,,0.0,54967619584.0,61546972710.85999,50.34,17.6,7.601,,0.0,3264282112.0,2026-07-11,ok,INR,OK,474477269000.0,,,,,,,0.542,,90029178880.0,25493508096.0,,,1.3774724,16.272955,2026-08-03,,429775198000.0,3264282000.0,5014187000.0,5936435000.0,40732510000.0,474477269000.0,384636165000.0,,,,,,,36150210000.0,31305142000.0,,,105324557.0,105056523.0,2026-08-03,False
JSL,Jindal Stainless Limited,Basic Materials,Steel,429546602496.0,55604301824.0,12.945,74603298816.0,607910170089.2188,64.682,11.2,17.407,18.0042,0.51,31934500864.0,2026-07-11,ok,INR,OK,407036200000.0,,35128600000.0,1.251,0.432,37.523,0.073189996,0.554,,377758547968.0,29351499776.0,33949900800.0,19663349760.0,13.394476,18.897211,2026-08-03,48100000000.0,208214500000.0,31934500000.0,25052000000.0,33949900000.0,47183600000.0,407036200000.0,361580500000.0,49359300000.0,43197200000.0,175005000000.0,167983100000.0,139876400000.0,132428100000.0,429546600000.0,393122100000.0,306995700000.0,288011200000.0,823949824.0,823650469.0,2026-08-03,False
JSLL,JEENA SIKHO LIFECARE LTD,Healthcare,Medical Care Facilities,8013639168.0,3494228992.0,43.604,1272976000.0,73213129970.0,74.716,54.8,59.921,54.4969,0.0,2218508032.0,2026-07-11,ok,INR,OK,6742416000.0,,2358822000.0,3.247,2.609,27.261,0.37620997,1.048,,72107466752.0,2039462016.0,2537499904.0,2139618688.0,15.505217,32.687992,2026-08-03,3102270000.0,2072910000.0,2218508000.0,799433000.0,2537500000.0,845031000.0,6742416000.0,3283056000.0,2650000.0,4292000.0,3408671000.0,1521596000.0,1049849000.0,522688000.0,8013639000.0,4690719000.0,915298000.0,542228000.0,124300730.0,124300730.0,2026-08-03,False
JSWCEMENT,JSW CEMENT LIMITED,Basic Materials,Building Materials,65124601856.0,12402799616.0,19.045,44643901440.0,180492668394.2136,80.164,10.9,-17.95,-4.0977,0.1,-7563200000.0,2026-07-11,ok,INR,OK,145354800000.0,3583200000.0,-10974800000.0,0.724,0.442,68.39,0.05091,,,218463911936.0,4475400192.0,11702099968.0,-9012349952.0,2.7212415,,2026-08-03,-4329400000.0,80076300000.0,-7563200000.0,-1140800000.0,11702100000.0,7367400000.0,145354800000.0,120039400000.0,30919400000.0,50104200000.0,28725300000.0,24027500000.0,39700100000.0,37071500000.0,65124600000.0,58130700000.0,18378100000.0,16677000000.0,1341254801.0,1330858244.0,2026-08-03,False
JSWDULUX,JSW Dulux Limited,,,,,,,137422455973.69627,,,,89.5856,0.0,,2026-07-11,ok,INR,OK,37953000000.0,18963000000.0,6562000000.0,,,,,,,,,,,5.60152,6.956652,2026-08-03,23759000000.0,13437000000.0,19738000000.0,4295000000.0,932000000.0,3121000000.0,37953000000.0,29034000000.0,,,17994000000.0,20132000000.0,11432000000.0,14501000000.0,35804000000.0,40429000000.0,21891000000.0,24608000000.0,45540314.0,45540314.0,2026-08-03,False
JSWENERGY,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,189011296256.0,100289101824.0,53.06,769457782784.0,1028419314820.0,66.583,41.0,8.817,7.32,13.69,22393100288.0,2026-07-11,ok,INR,OK,1241816900000.0,130098700000.0,-48233500000.0,,,229.16,,0.133,,1691999010816.0,79783903232.0,,,3.2494974,44.592476,2026-08-03,76092900000.0,906043300000.0,22393100000.0,19508900000.0,98983100000.0,38384800000.0,1241816900000.0,899389800000.0,648750200000.0,448968500000.0,154066700000.0,120757500000.0,202300200000.0,117154200000.0,186920900000.0,114837900000.0,67331700000.0,53029800000.0,1756182468.0,1745248977.0,2026-08-03,False
JSWHL,JSW Holdings Limited,Industrials,Conglomerates,874092032.0,822924480.0,94.146,,131616376242.0,66.294,-41.9,,0.4447,0.0,670784000.0,2026-07-11,ok,INR,OK,372026310000.0,15888258000.0,1303598000.0,,,,,,,,,,,0.4039772,91.23073,2026-08-03,1654182000.0,41911558000.0,1466497000.0,1958265000.0,1398229000.0,1690271000.0,372026310000.0,352652111000.0,,,13531153000.0,294769000.0,26347000.0,9205000.0,1794523000.0,2480899000.0,,6754000.0,11098438.0,11098007.0,2026-08-03,False
JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,53672701952.0,25743300608.0,47.963,68989198336.0,754742731478.0,75.574,18.4,13.948,12.1095,0.0,15233099776.0,2026-07-11,ok,INR,OK,203584500000.0,75146400000.0,24743600000.0,,,59.002,,0.537,,705417117696.0,23128999936.0,,,6.30679,46.403385,2026-08-03,22294000000.0,86657100000.0,15233100000.0,15030800000.0,20215000000.0,21004400000.0,203584500000.0,169284900000.0,59516600000.0,44390100000.0,44224500000.0,41386000000.0,19480400000.0,13720900000.0,53614400000.0,44761400000.0,8528100000.0,7872000000.0,2085161753.0,2073476775.0,2026-08-03,False
JSWSTEEL,JSW Steel Limited,Basic Materials,Steel,1854699995136.0,324059987968.0,17.472,1005959970816.0,3112054389300.0,63.414,14.2,27.261,18.747,11.81,223159992320.0,2026-07-11,ok,INR,OK,2696760000000.0,730640000000.0,340580000000.0,,,95.374,,0.577,,3669950201856.0,490080010240.0,,,3.1526127,12.750864,2026-08-03,375500000000.0,1642010000000.0,223160000000.0,35040000000.0,251520000000.0,208990000000.0,2696760000000.0,2407420000000.0,755600000000.0,819190000000.0,1034350000000.0,707360000000.0,693770000000.0,606260000000.0,1820370000000.0,1665750000000.0,1128590000000.0,1076940000000.0,2440826972.0,2440479280.0,2026-08-03,False
JTEKTINDIA,JTEKT India Limited,Consumer Cyclical,Auto Parts,26655750144.0,2004839936.0,7.521,3397683968.0,39651112133.8385,76.525,20.2,7.445,8.5908,0.0,768908032.0,2026-07-11,ok,INR,OK,19712068000.0,,1295600000.0,1.226,0.731,28.653,0.03681,0.821,,42051514368.0,378684992.0,993027968.0,-4069698816.0,3.3157108,49.908455,2026-08-03,1200476000.0,7853957000.0,768908000.0,752631000.0,993028000.0,1944873000.0,19712068000.0,14627040000.0,1990963000.0,768163000.0,7033686000.0,5469496000.0,5738086000.0,4934187000.0,26655751000.0,23993362000.0,19383408000.0,17403747000.0,277396890.0,259908421.0,2026-08-03,False
JTLIND,JTL Industries Limited,Basic Materials,Steel,21363634176.0,1543806976.0,7.226,2440551936.0,30011781850.705032,58.607,47.4,7.521,9.1127,5.0,984700992.0,2026-07-11,ok,INR,OK,19962762000.0,,8656651000.0,3.221,1.177,16.038,0.050100002,0.904,,29371604992.0,445100000.0,-673731968.0,-2237622016.0,1.8260953,28.904583,2026-08-03,1464016000.0,4745206000.0,984701000.0,988183000.0,-673732000.0,-2456876000.0,19962762000.0,13390982000.0,300000000.0,105273000.0,12553752000.0,9714577000.0,3897101000.0,1025987000.0,21363636000.0,19163111000.0,18202689000.0,16824755000.0,393081630.0,393081630.0,2026-08-03,False
JUBLCPL,Jubilant Agri and Consumer Products Limited,Basic Materials,Specialty Chemicals,18910900224.0,1960000000.0,10.364,512000000.0,27622994739.0,76.79,21.8,32.559,34.9215,0.0,1278599936.0,2026-07-11,ok,INR,OK,9354300000.0,,2668200000.0,1.63,0.986,11.133,0.13333,,,27534129152.0,57700000.0,748000000.0,139020000.0,6.0328674,21.89212,2026-08-03,1787700000.0,4755300000.0,1278600000.0,877500000.0,748000000.0,1293400000.0,9354300000.0,7350000000.0,0.0,28330000.0,6903300000.0,5294750000.0,4235100000.0,3632790000.0,18865300000.0,15561600000.0,11086500000.0,9539500000.0,15152493.0,15067101.0,2026-08-03,False
JUBLFOOD,Jubilant FoodWorks Limited,Consumer Cyclical,Restaurants,95125061632.0,18986080256.0,19.959,146060000.0,303483932355.9039,40.738,20.3,16.893,16.2077,1.35,3702759936.0,2026-07-11,ok,INR,OK,95605450000.0,,-22357650000.0,0.368,0.218,2.655,0.06519,0.151,,287192252416.0,1179687040.0,18935519232.0,4876980224.0,13.485596,82.45615,2026-08-03,9764920000.0,71729230000.0,4284810000.0,2107640000.0,18935520000.0,16578610000.0,95605450000.0,85275760000.0,3396390000.0,12831700000.0,12999270000.0,11576330000.0,35356920000.0,20966020000.0,95125060000.0,81044890000.0,43327940000.0,36524590000.0,657674557.0,657630964.0,2026-08-03,False
