symbol,name,sector,industry,revenue,ebitda,ebitda_margin_pct,total_debt,market_cap,insider_holding_pct,revenue_growth_pct,return_on_equity_pct,return_on_capital_employed_pct,promoter_pledge_pct,net_income,as_of_date,status,financial_currency,currency_flag,total_assets,retained_earnings,working_capital,current_ratio,quick_ratio,debt_to_equity,return_on_assets,beta,peg_ratio,enterprise_value,total_cash,operating_cash_flow,free_cash_flow,price_to_book,trailing_pe,data_pull_date,ebit,total_liabilities,net_income_fy0,net_income_fy1,operating_cash_flow_fy0,operating_cash_flow_fy1,total_assets_fy0,total_assets_fy1,long_term_debt_fy0,long_term_debt_fy1,current_assets_fy0,current_assets_fy1,current_liabilities_fy0,current_liabilities_fy1,total_revenue_fy0,total_revenue_fy1,cost_of_revenue_fy0,cost_of_revenue_fy1,shares_outstanding_fy0,shares_outstanding_fy1,market_cap_as_of,negative_revenue_flag
GMBREW,G.M. Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,17354780672.0,1807091968.0,10.413,345192992.0,20403444306.256897,75.389,,15.552,19.0611,0.0,1568324992.0,2026-07-11,ok,INR,OK,12254211000.0,9930168000.0,513836000.0,,,3.201,,0.306,,20676427776.0,111050000.0,,,1.8958536,12.120699,2026-08-16,2057440000.0,1471589000.0,1568325000.0,1290388000.0,-956249000.0,1616772000.0,12254211000.0,10975608000.0,,,1974120000.0,1802229000.0,1460284000.0,1574863000.0,7471123000.0,6358732000.0,5142380000.0,4711774000.0,22846923.0,22846923.0,2026-08-14,False
GMDCLTD,Gujarat Mineral Development Corporation Limited,Energy,Thermal Coal,26533799936.0,4437799936.0,16.725,3165100032.0,185171396118.1641,74.05,-9.2,14.189,15.5416,0.0,9566699520.0,2026-07-11,ok,INR,OK,89829800000.0,,24531400000.0,,,4.475,,0.349,,182433447936.0,5401200128.0,,,2.6128383,19.302094,2026-08-16,12748800000.0,19102400000.0,9566700000.0,6798500000.0,7437200000.0,10655800000.0,89829800000.0,77504400000.0,2790700000.0,1165800000.0,32330800000.0,24888300000.0,7799400000.0,5277700000.0,26533800000.0,28508400000.0,15696500000.0,18118100000.0,318000000.0,318000000.0,2026-08-14,False
GMMPFAUDLR,GMM Pfaudler Limited,Industrials,Specialty Industrial Machinery,35239399424.0,4026200064.0,11.425,10414000128.0,46216026272.0,40.691,17.0,4.581,8.5256,0.0,578200000.0,2026-07-11,ok,INR,OK,40235500000.0,7988600000.0,9096000000.0,,,84.461,,0.052,,51471511552.0,6353800192.0,,,3.912534,66.68257,2026-08-16,2138300000.0,27905600000.0,578200000.0,529700000.0,3888000000.0,3781000000.0,40235500000.0,31030800000.0,5446000000.0,4336400000.0,24257900000.0,18838500000.0,15154600000.0,11307000000.0,35239400000.0,31986900000.0,13951500000.0,12571700000.0,44957224.0,44957224.0,2026-08-14,False
GMRAIRPORT,GMR Airports Limited,Industrials,Airports & Air Services,148074102784.0,60122099712.0,40.603,432825204736.0,1076593178398.8888,71.425,37.5,,10.5684,15.49,1754899968.0,2026-07-11,ok,INR,OK,547642700000.0,,-29161200000.0,,,,,0.573,,1416126005248.0,52835098624.0,,,-42.687134,253.77501,2026-08-16,44446200000.0,563134400000.0,1754900000.0,-3928500000.0,48835300000.0,34425600000.0,547642700000.0,487567600000.0,344982700000.0,337115400000.0,97923700000.0,58484000000.0,127084900000.0,88597900000.0,148074100000.0,104142400000.0,80765600000.0,64456400000.0,10558975952.0,10558975952.0,2026-08-14,False
GMRP&UI,GMR Power And Urban Infra Limited,Energy,Thermal Coal,73318596608.0,16188699648.0,22.08,115935797248.0,76500664582.07365,70.983,15.4,41.511,19.2735,75.26,5732700160.0,2026-07-11,ok,INR,OK,170499200000.0,,20473400000.0,1.466,0.669,549.816,0.034560002,0.824,,176200171520.0,17596999680.0,12599799808.0,-9029900288.0,3.9821956,12.444872,2026-08-16,24398400000.0,149412900000.0,6003400000.0,14175300000.0,12599800000.0,28327400000.0,170499200000.0,169867300000.0,96565900000.0,87607700000.0,64382500000.0,72174600000.0,43909100000.0,62935200000.0,73318600000.0,63439700000.0,46153700000.0,37058100000.0,781017529.0,714836194.0,2026-08-14,False
GNA,G N A Axles Limited,Consumer Cyclical,Auto Parts,14475534336.0,2202907904.0,15.218,,23174045315.942383,65.875,,12.285,15.4673,4.36,1169508992.0,2026-07-11,ok,INR,OK,15202104000.0,8646994000.0,5774339000.0,2.373,1.753,,0.06509,0.493,,,,2139126016.0,69461000.0,2.3203115,17.602985,2026-08-16,1701025000.0,5160970000.0,1169509000.0,1070949000.0,2139126000.0,920790000.0,15202104000.0,13651327000.0,956392000.0,1006021000.0,9978917000.0,9094603000.0,4204578000.0,3646106000.0,14444453000.0,15124115000.0,10368686000.0,11386448000.0,42930800.0,42930800.0,2026-08-14,False
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Basic Materials,Chemicals,77729996800.0,8789999616.0,11.308,60000000.0,83109646717.38098,43.472,7.4,9.135,10.3799,0.0,8080000000.0,2026-07-11,ok,INR,OK,113590000000.0,,51100000000.0,,,0.066,,0.192,,65673347072.0,18040000512.0,,,0.9175192,8.064493,2026-08-16,10710000000.0,22440000000.0,8080000000.0,5970000000.0,6540000000.0,6060000000.0,113590000000.0,110032400000.0,,,61510000000.0,53591600000.0,10410000000.0,11474700000.0,77730000000.0,78920000000.0,40610000000.0,45300000000.0,146940683.0,146940683.0,2026-08-14,False
GNRL,Gujarat Natural Resources Limited,,,305260000.0,109294000.0,35.804,132838000.0,,69.794,158.5,5.471,,,98931000.0,2026-07-11,ok,INR,OK,,,,3.185,0.219,6.377,0.0136,0.773,,17287426048.0,21086000.0,669102016.0,-429539744.0,8.021613,,2026-08-16,,,,,,,,,,,,,,,,,,,,,2026-08-14,False
GOACARBON,Goa Carbon Limited,Basic Materials,Specialty Chemicals,6964222976.0,-279504992.0,-4.013,1674024960.0,3321831876.0,61.669,52.1,-24.976,-11.1065,92.75,-482345984.0,2026-07-11,ok,INR,OK,3701107000.0,,1256731000.0,,,99.272,,1.225,,4237807616.0,755945024.0,,,1.9674292,,2026-08-16,-187288000.0,2014810000.0,-482348000.0,-220263000.0,776487000.0,-539289000.0,3701107000.0,5310710000.0,,0.0,3271541000.0,4747597000.0,2014810000.0,3134604000.0,6960940000.0,5080118000.0,6408905000.0,4363364000.0,9151052.0,9151052.0,2026-08-14,False
GOCLCORP,GOCL Corporation Limited,Basic Materials,Specialty Chemicals,97631000.0,46459000.0,47.586,6152000.0,20176003430.0,73.621,-98.3,11.849,12.1852,0.0,2795878912.0,2026-07-11,ok,INR,OK,35551162000.0,,30533213000.0,,,0.02,,,,,,,,0.62633187,7.042029,2026-08-16,3950490000.0,4121777000.0,15219470000.0,1570216000.0,-335200000.0,156716000.0,35551162000.0,31088594000.0,0.0,10131824000.0,33664059000.0,18672719000.0,3130846000.0,4190916000.0,97631000.0,181901000.0,13506000.0,99462000.0,49572490.0,49572490.0,2026-08-14,False
GOCOLORS,Go Fashion (India) Limited,Consumer Cyclical,Apparel Retail,8380093952.0,2371098112.0,28.294,5324995072.0,17235704598.84082,44.342,-4.2,8.529,11.4595,24.16,591761984.0,2026-07-11,ok,INR,OK,12956363000.0,,4233735000.0,,,77.141,,0.187,,20945455104.0,1578400000.0,,,2.5474882,32.782784,2026-08-16,1284022000.0,6053417000.0,591762000.0,934987000.0,1647048000.0,1987618000.0,12956363000.0,12803122000.0,,,5985244000.0,6357743000.0,1751509000.0,1601520000.0,8380094000.0,8481673000.0,3087255000.0,3113863000.0,52595984.0,54008984.0,2026-08-14,False
GODAVARIB,GODAVARI BIOREFINERIES L,Basic Materials,Chemicals,19879426048.0,1271175040.0,6.394,5307644928.0,12886111164.776688,63.311,-2.7,0.449,4.559,0.0,35280000.0,2026-07-11,ok,INR,OK,20522528000.0,,1171173000.0,,,67.331,,,,17998737408.0,321527008.0,,,1.6057593,4945.0,2026-08-16,536981000.0,12639637000.0,35280000.0,-234147000.0,1713254000.0,-4038000.0,20522528000.0,19550890000.0,3333234000.0,2397445000.0,9915225000.0,10232584000.0,8744052000.0,8842572000.0,19879426000.0,18702512000.0,14266121000.0,13851576000.0,51175977.0,51175977.0,2026-08-14,False
GODFRYPHLP,Godfrey Phillips India Limited,Consumer Defensive,Tobacco,63911100416.0,15846400000.0,24.794,2336800000.0,335423161471.40625,73.571,13.6,26.593,30.0369,0.21,15253600256.0,2026-07-11,ok,INR,OK,83103800000.0,51585800000.0,26052900000.0,,,3.757,,0.33,0.27,331592433664.0,5983799808.0,,,5.3955255,24.50958,2026-08-16,19516000000.0,20913000000.0,15260600000.0,10720300000.0,5181600000.0,1072500000.0,83103800000.0,69690378000.0,16400000.0,14900000.0,44183300000.0,30020695000.0,18130400000.0,14315407000.0,63526300000.0,55784600000.0,35425300000.0,32527100000.0,155981760.0,155981760.0,2026-08-14,False
GODIGIT,GO DIGIT GENERAL INS LTD,Financial Services,Insurance - Property & Casualty,104754298880.0,6481500160.0,6.187,3500000000.0,240184836968.41144,74.514,22.6,11.709,,0.0,5443500032.0,2026-07-11,ok,INR,OK,249522600000.0,2456500000.0,,,,7.469,,0.229,,240605478912.0,2940699904.0,,,5.122716,48.80639,2026-08-16,7082200000.0,202663800000.0,5443500000.0,4249400000.0,,,249522600000.0,217596400000.0,3500000000.0,3500000000.0,,,,,105827200000.0,97144000000.0,,,924499031.0,923025934.0,2026-08-14,False
GODREJAGRO,Godrej Agrovet Limited,Consumer Defensive,Packaged Foods,102032801792.0,8635499520.0,8.463,15740800000.0,111059022251.16174,72.712,8.3,18.681,23.1468,0.0,4727799808.0,2026-07-11,ok,INR,OK,61701900000.0,25459900000.0,-1563900000.0,,,72.751,,0.301,,125616480256.0,3087099904.0,,,5.4942455,25.0,2026-08-16,7490400000.0,40065300000.0,4727800000.0,4297200000.0,12811700000.0,9693400000.0,61701900000.0,55159900000.0,8166500000.0,4555900000.0,27724400000.0,21934800000.0,29288300000.0,22024300000.0,102032800000.0,93561500000.0,78926800000.0,72601100000.0,192328994.0,192266347.0,2026-08-14,False
GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,151779000320.0,31562299392.0,20.795,44158099456.0,958939046473.2688,65.225,8.4,15.099,21.4417,0.0,18614700032.0,2026-07-11,ok,INR,OK,213335800000.0,89951600000.0,-6873100000.0,,,34.899,,0.368,1.5,971895603200.0,28327000064.0,,,7.558511,49.989296,2026-08-16,29217300000.0,86806300000.0,18614700000.0,18523000000.0,24884600000.0,25767500000.0,213335800000.0,196717900000.0,,,70450100000.0,73379100000.0,77071600000.0,69335600000.0,151001000000.0,139170600000.0,73944300000.0,65361100000.0,1023244581.0,1023007964.0,2026-08-14,False
GODREJIND,Godrej Industries Limited,Industrials,Conglomerates,259806003200.0,59852599296.0,23.037,515644096512.0,422781750906.5973,87.194,51.6,10.832,12.7789,0.0,12405300224.0,2026-07-11,ok,INR,OK,1263045700000.0,61723700000.0,75427800000.0,1.096,0.224,222.411,0.01879,0.635,,939463933952.0,112279003136.0,-88548999168.0,-61831524352.0,3.7744207,35.847168,2026-08-16,58633500000.0,1031203300000.0,12405300000.0,9813800000.0,-88549000000.0,-51507800000.0,1263045700000.0,879438700000.0,214251900000.0,191011300000.0,879652600000.0,596400100000.0,804214400000.0,469997200000.0,222368500000.0,196574100000.0,140302300000.0,126984500000.0,336804842.0,336752089.0,2026-08-14,False
GODREJPROP,Godrej Properties Limited,Real Estate,Real Estate - Development,51314298880.0,-4444800000.0,-8.662,158940905472.0,600314293225.4625,57.576,63.0,9.969,11.1425,0.0,18502000640.0,2026-07-11,ok,INR,OK,818944300000.0,43677000000.0,162931700000.0,,,82.119,,0.478,,676160798720.0,84177002496.0,,,3.1291375,37.4553,2026-08-16,24925000000.0,625395400000.0,18502000000.0,13998900000.0,-20033400000.0,-22423800000.0,818944300000.0,554655200000.0,22500000000.0,40000000000.0,758182800000.0,511443700000.0,595251100000.0,337695100000.0,50256100000.0,47989100000.0,29489300000.0,29245500000.0,301207741.0,301184878.0,2026-08-14,False
GOKEX,Gokaldas Exports Limited,Consumer Cyclical,Apparel Manufacturing,39876382720.0,3355574016.0,8.415,12732076032.0,56665588837.897705,12.639,5.3,4.722,9.3769,96.28,1001318016.0,2026-07-11,ok,INR,OK,43541570000.0,,7530419000.0,1.499,0.68,58.934,0.026719999,-0.027,,66266230784.0,4249924096.0,515927008.0,-2134267136.0,2.656729,58.832584,2026-08-16,2667797000.0,21937577000.0,1001318000.0,1585409000.0,515927000.0,571962000.0,43541570000.0,35371693000.0,3743583000.0,3072620000.0,22621171000.0,18427024000.0,15090752000.0,9759065000.0,39876381000.0,38642396000.0,19488402000.0,19545024000.0,73247228.0,71466461.0,2026-08-14,False
GOKUL,Gokul Refoils & Solvent Limited,Consumer Defensive,Packaged Foods,41204785152.0,362811008.0,0.881,3864788992.0,3881593859.3673706,87.466,22.8,5.22,15.5464,0.0,184782000.0,2026-07-11,ok,INR,OK,9104882000.0,,1980307000.0,,,106.352,,,,,,,,1.0602837,20.786097,2026-08-16,577511000.0,5470914000.0,184782000.0,148085000.0,338254000.0,170697000.0,9104882000.0,7678789000.0,0.0,97164000.0,7370429000.0,5962758000.0,5390122000.0,4049752000.0,41204787000.0,35108500000.0,39847206000.0,33761570000.0,98995000.0,98995000.0,2026-08-14,False
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,240769794048.0,6764870144.0,2.81,5891100160.0,69138818459.33319,79.144,13.5,30.102,36.5855,13.69,3700655104.0,2026-07-11,ok,INR,OK,49284166000.0,,7249962000.0,,,41.405,,-0.102,,67561631744.0,6803260928.0,,,4.8154078,16.25614,2026-08-16,6596123000.0,35056060000.0,3700655000.0,2456579000.0,3249792000.0,4672138000.0,49284166000.0,40800191000.0,3198627000.0,3496033000.0,38504768000.0,31109202000.0,31254806000.0,26494889000.0,240769802000.0,195507505000.0,228898701000.0,186160758000.0,295086716.0,147543358.0,2026-08-14,False
GOLDIAM,Goldiam International Limited,Consumer Cyclical,Luxury Goods,9768568832.0,2042960000.0,20.914,770134976.0,54132812455.89447,61.214,17.5,18.38,20.3119,0.0,1705933056.0,2026-07-11,ok,INR,OK,13625754000.0,,10368358000.0,,,6.931,,1.051,,51093299200.0,4788722176.0,,,4.977403,26.324694,2026-08-16,2341068000.0,2514679000.0,1705933000.0,1171049000.0,236222000.0,-101217000.0,13625754000.0,8936002000.0,,,12468523000.0,8257980000.0,2100165000.0,1273094000.0,9768569000.0,7809782000.0,6483803000.0,5115691000.0,112917844.0,106795122.0,2026-08-14,False
GOODLUCK,Goodluck India Limited,Basic Materials,Steel,41002831872.0,4184944128.0,10.206,11194542080.0,43097049957.91296,56.758,-1.5,12.699,19.3667,0.0,1807147008.0,2026-07-11,ok,INR,OK,30461778000.0,,4644502000.0,,,73.233,,0.596,,55123120128.0,495135008.0,,,2.6630614,21.18503,2026-08-16,3514634000.0,15175683000.0,1807147000.0,1648304000.0,2002366000.0,1582573000.0,30461778000.0,25293200000.0,2239057000.0,1622175000.0,16958472000.0,14653557000.0,12313970000.0,9705745000.0,40581041000.0,38970982000.0,28392006000.0,28572563000.0,33238509.0,32738509.0,2026-08-14,False
GOODYEAR,Goodyear India Limited,Consumer Cyclical,Auto Parts,24758800384.0,1406899968.0,5.682,269500000.0,17854629461.77643,75.711,2.1,10.173,12.9861,,615000000.0,2026-07-11,ok,INR,OK,12535900000.0,4530600000.0,2454300000.0,,,4.446,,,,,,,,2.958132,29.159792,2026-08-16,883200000.0,6474000000.0,615000000.0,551200000.0,1122800000.0,1312000000.0,12535900000.0,12437100000.0,,,8189100000.0,7910000000.0,5734800000.0,5852300000.0,24758800000.0,26080500000.0,17420600000.0,19176200000.0,23066507.0,23066507.0,2026-08-14,False
GOPAL,Gopal Snacks Limited,Consumer Defensive,Packaged Foods,15082260480.0,1010009984.0,6.697,1540259968.0,34345708634.5,81.446,29.0,16.671,20.7505,11.94,736529984.0,2026-07-11,ok,INR,OK,7147070000.0,,1233150000.0,,,32.169,,0.798,,35477516288.0,7510000.0,,,7.0924106,40.318516,2026-08-16,1063600000.0,2359070000.0,736530000.0,189980000.0,464390000.0,682820000.0,7147070000.0,5366420000.0,222220000.0,5730000.0,3254570000.0,2570330000.0,2021420000.0,1187470000.0,15004450000.0,14586390000.0,11013280000.0,11002870000.0,124648419.0,124622344.0,2026-08-14,False
GOYALALUM,Goyal Aluminiums Limited,Basic Materials,Aluminum,755518976.0,28323000.0,3.749,107681000.0,917771750.8982944,69.941,80.9,12.941,9.2026,0.0,30834000.0,2026-07-11,ok,INR,OK,458029000.0,,118752000.0,1.869,1.204,42.441,0.04717,0.377,,1030303872.0,440000.0,-6928000.0,-115837256.0,3.7009666,29.59091,2026-08-16,29571000.0,204312000.0,30834000.0,22864000.0,-6928000.0,25100000.0,458029000.0,244056720.0,64034000.0,290000.0,255448000.0,171380170.0,136696000.0,20566300.0,755519000.0,765131000.0,716159000.0,729095000.0,142732780.0,142732780.0,2026-08-14,False
GPIL,Godawari Power & Ispat Limited,Basic Materials,Steel,53806501888.0,12530700288.0,23.288,4434800128.0,152239798620.0,63.365,9.7,14.866,17.9954,0.0,8007499776.0,2026-07-11,ok,INR,OK,72961500000.0,,17721100000.0,,,7.582,,0.728,,163658219520.0,11787200512.0,,,2.489742,18.759361,2026-08-16,11567700000.0,14471400000.0,8007500000.0,8116700000.0,11574100000.0,8954600000.0,72961500000.0,61572166000.0,2380800000.0,36073000.0,26401000000.0,22670063000.0,8679900000.0,9380624000.0,53806500000.0,53757300000.0,27336700000.0,29703200000.0,648864910.0,646474940.0,2026-08-14,False
GPPL,Gujarat Pipavav Port Limited,Industrials,Marine Shipping,11583779840.0,7081639936.0,61.134,368740000.0,75247339251.52936,44.038,24.0,21.803,26.7062,0.0,5151649792.0,2026-07-11,ok,INR,OK,30236920000.0,,6412300000.0,,,1.544,,,,,,,,3.257714,13.714779,2026-08-16,6961980000.0,6352630000.0,5151650000.0,3968960000.0,5103110000.0,4490320000.0,30236920000.0,29354490000.0,,,10580490000.0,11404600000.0,4168190000.0,3560870000.0,11583780000.0,9860430000.0,4179510000.0,3728050000.0,483439910.0,483439910.0,2026-08-14,False
GPTHEALTH,GPT Healthcare Limited,Healthcare,Medical Care Facilities,4725470208.0,841830016.0,17.815,911801024.0,12650391911.663132,66.772,24.6,16.324,16.184,0.0,422204992.0,2026-07-11,ok,INR,OK,4647482000.0,1103234000.0,97849000.0,,,33.842,,0.331,,13252704256.0,471956992.0,,,4.755596,27.109373,2026-08-16,623495000.0,1953202000.0,422205000.0,499217000.0,811610000.0,673961000.0,4647482000.0,3842534000.0,71639000.0,55300000.0,892792000.0,788161000.0,794943000.0,742432000.0,4723486000.0,4055698000.0,1681083000.0,1469530000.0,82054823.0,82054823.0,2026-08-14,False
GPTINFRA,GPT Infraprojects Limited,Industrials,Engineering & Construction,12899169280.0,1766259968.0,13.693,2940242944.0,14627966365.943909,69.368,8.9,17.464,20.9356,50.77,973148992.0,2026-07-11,ok,INR,OK,13649522000.0,3069965000.0,3437518000.0,,,49.76,,-0.012,,17273460736.0,183550000.0,,,2.4286914,14.865212,2026-08-16,1490066000.0,7740683000.0,973149000.0,800683000.0,642659000.0,288781000.0,13649522000.0,9431567000.0,982472000.0,219508000.0,9301970000.0,6747214000.0,5864452000.0,3565003000.0,12819082000.0,11808220000.0,8776265000.0,8344992000.0,126364600.0,126364600.0,2026-08-14,False
GRANDOAK,Grand Oak Canyons Distillery Limited,,,2737000.0,,0.0,26499999744.0,,99.281,1090.3,0.011,,,894000.0,2026-07-11,ok,INR,OK,,,,,,311.972,,,,,,,,2.3747127,,2026-08-16,,,,,,,,,,,,,,,,,,,,,2026-08-14,False
GRANULES,Granules India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,53656420352.0,11851440128.0,22.088,15120409600.0,212448684169.62048,39.311,22.8,13.522,15.9799,0.0,5950210048.0,2026-07-11,ok,INR,OK,77199500000.0,36181060000.0,16756150000.0,,,29.735,,0.137,1.0,218485342208.0,9343949824.0,,,4.183073,31.851578,2026-08-16,8564120000.0,26349550000.0,5950210000.0,5015160000.0,7932500000.0,8665660000.0,77199500000.0,62525610000.0,2971510000.0,3115110000.0,37676460000.0,31154810000.0,20920310000.0,20031610000.0,53389170000.0,44559720000.0,20155420000.0,18335010000.0,247796921.0,242543716.0,2026-08-14,False
GRAPHITE,Graphite India Limited,Industrials,Electrical Equipment & Parts,28519999488.0,2010000000.0,7.048,3670000128.0,142487418319.24402,65.962,22.5,2.917,4.4465,0.0,1750000000.0,2026-07-11,ok,INR,OK,75798300000.0,41639500000.0,34073300000.0,,,6.295,,0.966,,115507331072.0,29133299712.0,,,2.4062479,66.201836,2026-08-16,2687800000.0,17236900000.0,1753300000.0,4621100000.0,825400000.0,5002300000.0,75798300000.0,72312900000.0,,,49424600000.0,49431500000.0,15351300000.0,11499500000.0,28727300000.0,24835100000.0,16081200000.0,13609300000.0,195375594.0,195375594.0,2026-08-14,False
GRASIM,Grasim Industries Limited,Basic Materials,Building Materials,1754307362816.0,362959208448.0,20.69,2278530482176.0,2190417278731.5,48.713,10.5,6.287,4.0032,0.0,49664798720.0,2026-07-11,ok,INR,OK,5695545600000.0,143506000000.0,-65335300000.0,,,135.044,,0.355,,4931617030144.0,229705793536.0,,,2.1295466,38.758053,2026-08-16,180126700000.0,3996893100000.0,49664800000.0,37056800000.0,-178096000000.0,-171697000000.0,5695545600000.0,5005357000000.0,1568286200000.0,1239160900000.0,1130662700000.0,934724700000.0,1195998000000.0,1075237100000.0,1754307400000.0,1484778900000.0,961242000000.0,813544100000.0,678406301.0,678515233.0,2026-08-14,False
GRAUWEIL,Grauer & Weil (India) Limited,Basic Materials,Specialty Chemicals,11902000128.0,1934400000.0,16.253,145300000.0,30355898541.297916,71.407,4.2,16.232,19.3904,,1640199936.0,2026-07-11,ok,INR,OK,14447300000.0,,5437500000.0,,,1.343,,0.417,,26077616128.0,4553999872.0,,,2.8299668,19.036724,2026-08-16,2185700000.0,3631000000.0,1640200000.0,1571800000.0,1518400000.0,1440200000.0,14447300000.0,12855174000.0,37200000.0,0.0,8612700000.0,9362859000.0,3175200000.0,2968535000.0,11902000000.0,11333200000.0,5805200000.0,5811100000.0,453411500.0,453411500.0,2026-08-14,False
GRAVISSHO,Graviss Hospitality Limited,,,631000000.0,79001000.0,12.52,94330000.0,,89.328,3.1,-0.343,,,-6600000.0,2026-07-11,ok,INR,OK,,,,,,4.916,,,,,,,,1.064575,,2026-08-16,,,,,,,,,,,,,,,,,,,,,2026-08-14,False
GRAVITA,Gravita India Limited,Industrials,Metal Fabrication,42652700672.0,5118600192.0,12.001,7359000064.0,130764111670.08984,59.393,13.1,16.681,18.1204,0.0,3788000000.0,2026-07-11,ok,INR,OK,34169500000.0,,15429200000.0,,,29.934,,0.467,,132269907968.0,5847600128.0,,,5.3284593,33.332714,2026-08-16,4730300000.0,9585400000.0,3788000000.0,3123900000.0,1692900000.0,2821800000.0,34169500000.0,25150800000.0,1228100000.0,1901900000.0,23493800000.0,19590900000.0,8064600000.0,2322600000.0,42652700000.0,38687700000.0,34179500000.0,31728000000.0,72832753.0,72808552.0,2026-08-14,False
GREAVESCOT,Greaves Cotton Limited,Industrials,Specialty Industrial Machinery,32591900672.0,2115624960.0,6.491,1847299968.0,45532688853.64499,56.576,16.6,,7.1856,0.0,1086499968.0,2026-07-11,ok,INR,OK,28938000000.0,9660800000.0,8050800000.0,,,12.328,,0.07,0.14,31224500224.0,2297200128.0,,,3.1641407,45.841984,2026-08-16,1409600000.0,13797800000.0,1071400000.0,584000000.0,325800000.0,-225200000.0,28938000000.0,25516100000.0,2755800000.0,0.0,17371900000.0,14557200000.0,9321100000.0,8258200000.0,34174600000.0,29056900000.0,23168000000.0,20024100000.0,232906261.0,232481586.0,2026-08-14,False
GREENLAM,Greenlam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",30460801024.0,3249200128.0,10.667,11604100096.0,64845786906.002014,78.601,25.8,4.862,9.1834,0.0,562600000.0,2026-07-11,ok,INR,OK,30041400000.0,7536800000.0,2209500000.0,,,98.417,,0.423,,74567819264.0,1153100032.0,,,5.4371576,69.03846,2026-08-16,1827700000.0,18250800000.0,562600000.0,696900000.0,2923800000.0,2104400000.0,30041400000.0,29086200000.0,7072400000.0,7313000000.0,12348600000.0,10931100000.0,10139100000.0,9319300000.0,29864600000.0,25038700000.0,14398700000.0,12488300000.0,255147702.0,255147702.0,2026-08-14,False
GREENPANEL,Greenpanel Industries Limited,Basic Materials,Lumber & Wood Production,15393686528.0,797393984.0,5.18,3701435904.0,21213313734.6624,53.299,6.5,-2.125,-1.405,0.0,-291278016.0,2026-07-11,ok,INR,OK,20469463000.0,7198104000.0,2796705000.0,,,27.299,,0.466,,23135799296.0,1969021952.0,,,1.5785618,323.2222,2026-08-16,-245794000.0,6910698000.0,-291278000.0,721089000.0,1111649000.0,778042000.0,20469463000.0,21359058000.0,2800214000.0,3206522000.0,5771440000.0,5382922000.0,2974735000.0,2777856000.0,15393687000.0,14357686000.0,7788997000.0,7407764000.0,122627395.0,122627395.0,2026-08-14,False
GREENPLY,Greenply Industries Limited,Basic Materials,Lumber & Wood Production,27390355456.0,2705328128.0,9.877,5148791808.0,35047514589.34158,48.151,19.6,10.536,13.9687,0.0,895318016.0,2026-07-11,ok,INR,OK,19616542000.0,8329754000.0,1916279000.0,,,57.505,,0.689,,39895834624.0,278732000.0,,,3.8898199,35.473488,2026-08-16,1805117000.0,10662825000.0,895318000.0,916321000.0,2468775000.0,2186791000.0,19616542000.0,19522027000.0,3691025000.0,3723830000.0,8610216000.0,9232042000.0,6693937000.0,7436650000.0,27390356000.0,24875814000.0,16269285000.0,14841320000.0,124902045.0,124873295.0,2026-08-14,False
GREENPOWER,Orient Green Power Company Limited,Utilities,Utilities - Independent Power Producers,2930099968.0,1759699968.0,60.056,5241200128.0,11155531440.675642,27.974,0.3,6.458,8.0162,99.99,695100032.0,2026-07-11,ok,INR,OK,17318300000.0,-10175600000.0,1142200000.0,,,45.393,,0.804,,15768492032.0,675299968.0,,,0.97017205,17.648148,2026-08-16,1276400000.0,5772000000.0,693900000.0,388100000.0,1945800000.0,1685400000.0,17318300000.0,16619100000.0,4117600000.0,4331900000.0,2537800000.0,3131900000.0,1395600000.0,1384300000.0,2929500000.0,2603700000.0,562400000.0,527200000.0,1173031669.0,1173031669.0,2026-08-14,False
GRINDWELL,Grindwell Norton Limited,Industrials,Building Products & Equipment,30731921408.0,5670873088.0,18.453,607126976.0,238834122812.5,58.323,18.7,17.296,20.9862,0.0,4156568064.0,2026-07-11,ok,INR,OK,34378559000.0,17986901000.0,13595038000.0,,,2.381,,0.521,,229188517888.0,11556020224.0,,,9.467835,54.942966,2026-08-16,5635307000.0,8879240000.0,4156568000.0,3687213000.0,5421446000.0,4584939000.0,34378559000.0,30567946000.0,0.0,10119000.0,21121105000.0,18019109000.0,7526067000.0,6357805000.0,30603571000.0,27989493000.0,15338319000.0,13758098000.0,110720000.0,110720000.0,2026-08-14,False
GRINFRA,G R Infraprojects Limited,Industrials,Engineering & Construction,84016709632.0,16448871424.0,19.578,48718184448.0,84626756301.0824,75.873,9.9,10.088,12.3553,0.0,9028414464.0,2026-07-11,ok,INR,OK,160481322000.0,92442253000.0,48455473000.0,,,51.877,,0.608,,120230027264.0,13043937280.0,,,0.9002662,8.312221,2026-08-16,17470841000.0,66570732000.0,9028414000.0,10143356000.0,-28114812000.0,-20418693000.0,160481322000.0,149293335000.0,45883307000.0,45580754000.0,67533472000.0,49215194000.0,19077999000.0,16996460000.0,74851714000.0,65914293000.0,58234410000.0,49468075000.0,96760529.0,96740307.0,2026-08-14,False
